customer_id,first_order_date,last_order_date,dataset_end_date,days_since_last_order,total_orders,total_items,total_spend,average_order_value,spend_quintile,customer_segment
17133.0,2011-03-18,2011-11-24,2011-12-09,15,7,2730,4892.24,698.89,1,High-value active
12664.0,2011-01-21,2011-12-01,2011-12-09,8,9,1203,4881.88,542.43,1,High-value active
12688.0,2011-08-18,2011-08-18,2011-12-09,113,1,3028,4873.81,4873.81,1,One-time customer
14292.0,2011-03-02,2011-12-02,2011-12-09,7,9,1663,4871.93,541.33,1,High-value active
17652.0,2011-03-03,2011-11-14,2011-12-09,25,12,2509,4867.72,405.64,1,High-value active
15738.0,2010-12-02,2011-11-21,2011-12-09,18,16,2982,4812.42,300.78,1,High-value active
13013.0,2010-12-03,2011-12-08,2011-12-09,1,13,2224,4810.94,370.07,1,High-value active
15555.0,2010-12-05,2011-11-27,2011-12-09,12,16,4439,4805.17,300.32,1,High-value active
17365.0,2011-01-11,2011-11-27,2011-12-09,12,8,4777,4801.56,600.20,1,High-value active
15298.0,2010-12-08,2011-12-07,2011-12-09,2,12,3116,4799.90,399.99,1,High-value active
15187.0,2011-05-11,2011-12-08,2011-12-09,1,16,1887,4777.18,298.57,1,High-value active
17690.0,2010-12-01,2011-11-09,2011-12-09,30,15,1773,4757.95,317.20,1,High-value active
12955.0,2011-03-17,2011-12-08,2011-12-09,1,11,3664,4757.16,432.47,1,High-value active
14180.0,2010-12-02,2011-11-29,2011-12-09,10,25,719,4748.52,189.94,1,High-value active
15152.0,2011-06-05,2011-11-30,2011-12-09,9,13,2704,4745.69,365.05,1,High-value active
16722.0,2010-12-06,2011-11-22,2011-12-09,17,13,5001,4730.81,363.91,1,High-value active
12714.0,2011-02-18,2011-11-30,2011-12-09,9,5,3069,4708.86,941.77,1,High-value active
14159.0,2010-12-12,2011-11-20,2011-12-09,19,11,4408,4693.01,426.64,1,High-value active
14135.0,2010-12-02,2011-12-08,2011-12-09,1,15,3850,4690.31,312.69,1,High-value active
14191.0,2011-05-03,2011-12-08,2011-12-09,1,13,3662,4684.76,360.37,1,High-value active
15291.0,2010-12-01,2011-11-14,2011-12-09,25,15,2103,4668.30,311.22,1,High-value active
14189.0,2010-12-06,2011-12-07,2011-12-09,2,15,3937,4654.08,310.27,1,High-value active
14390.0,2010-12-02,2011-11-29,2011-12-09,10,9,2136,4652.82,516.98,1,High-value active
14286.0,2011-04-11,2011-11-16,2011-12-09,23,3,4338,4628.75,1542.92,1,High-value active
16931.0,2010-12-05,2011-12-04,2011-12-09,5,21,3158,4604.22,219.25,1,High-value active
13802.0,2011-02-01,2011-07-24,2011-12-09,138,3,2572,4599.42,1533.14,1,High-value at risk
15093.0,2010-12-02,2011-11-21,2011-12-09,18,6,3760,4597.02,766.17,1,High-value active
14004.0,2011-02-24,2011-10-27,2011-12-09,43,7,2668,4582.64,654.66,1,High-value active
17613.0,2011-02-07,2011-11-17,2011-12-09,22,14,2496,4559.15,325.65,1,High-value active
17068.0,2010-12-06,2011-11-27,2011-12-09,12,21,2164,4552.14,216.77,1,High-value active
12484.0,2011-01-07,2011-11-07,2011-12-09,32,6,2191,4541.72,756.95,1,High-value active
13267.0,2010-12-08,2011-12-07,2011-12-09,2,19,1969,4521.49,237.97,1,High-value active
15299.0,2010-12-02,2011-10-03,2011-12-09,67,7,2948,4507.01,643.86,1,High-value active
17975.0,2010-12-08,2011-11-24,2011-12-09,15,13,1568,4488.81,345.29,1,High-value active
12524.0,2011-01-10,2011-11-30,2011-12-09,9,8,3699,4485.72,560.72,1,High-value active
14426.0,2011-01-31,2011-11-16,2011-12-09,23,10,2699,4481.67,448.17,1,High-value active
16984.0,2011-08-01,2011-09-12,2011-12-09,88,2,2423,4481.35,2240.68,1,High-value active
17364.0,2011-01-12,2011-12-09,2011-12-09,0,11,2701,4481.18,407.38,1,High-value active
12627.0,2011-07-22,2011-11-29,2011-12-09,10,7,2752,4478.53,639.79,1,High-value active
14085.0,2010-12-06,2011-12-07,2011-12-09,2,18,3184,4448.54,247.14,1,High-value active
14534.0,2011-01-25,2011-12-07,2011-12-09,2,18,2047,4447.05,247.06,1,High-value active
13069.0,2010-12-05,2011-12-09,2011-12-09,0,24,5885,4436.12,184.84,1,High-value active
15955.0,2010-12-02,2011-11-15,2011-12-09,24,14,2135,4416.26,315.45,1,High-value active
16626.0,2011-03-18,2011-12-09,2011-12-09,0,17,2690,4413.10,259.59,1,High-value active
15874.0,2011-02-28,2011-10-07,2011-12-09,63,7,2534,4405.88,629.41,1,High-value active
12712.0,2010-12-03,2011-11-11,2011-12-09,28,13,1062,4396.13,338.16,1,High-value active
13505.0,2011-04-21,2011-09-28,2011-12-09,72,4,2486,4393.63,1098.41,1,High-value active
12752.0,2011-09-19,2011-09-19,2011-12-09,81,1,2262,4366.78,4366.78,1,One-time customer
16945.0,2010-12-16,2011-11-18,2011-12-09,21,19,2725,4345.50,228.71,1,High-value active
14016.0,2010-12-17,2011-07-01,2011-12-09,161,4,2125,4341.21,1085.30,1,High-value at risk
14800.0,2010-12-05,2011-10-23,2011-12-09,47,12,3655,4339.74,361.65,1,High-value active
14525.0,2010-12-13,2011-11-20,2011-12-09,19,9,2696,4332.20,481.36,1,High-value active
17567.0,2010-12-02,2011-12-02,2011-12-09,7,8,2632,4331.48,541.44,1,High-value active
18251.0,2011-09-13,2011-09-13,2011-12-09,87,1,7824,4314.72,4314.72,1,One-time customer
12347.0,2010-12-07,2011-12-07,2011-12-09,2,7,2458,4310.00,615.71,1,High-value active
15034.0,2010-12-21,2011-11-24,2011-12-09,15,8,2422,4308.61,538.58,1,High-value active
17937.0,2010-12-12,2011-12-01,2011-12-09,8,7,1754,4301.22,614.46,1,High-value active
14422.0,2011-03-17,2011-12-09,2011-12-09,0,6,2906,4263.64,710.61,1,High-value active
12500.0,2011-01-10,2011-11-16,2011-12-09,23,11,2678,4257.82,387.07,1,High-value active
17419.0,2010-12-07,2011-11-28,2011-12-09,11,12,1876,4226.57,352.21,1,High-value active
14277.0,2011-05-11,2011-11-24,2011-12-09,15,3,1984,4216.20,1405.40,1,High-value active
15804.0,2011-05-25,2011-12-09,2011-12-09,0,13,2565,4206.39,323.57,1,High-value active
17920.0,2010-12-01,2011-12-05,2011-12-09,4,17,2516,4204.10,247.30,1,High-value active
15971.0,2011-02-01,2011-11-22,2011-12-09,17,12,1717,4199.85,349.99,1,High-value active
12747.0,2010-12-05,2011-12-07,2011-12-09,2,11,1275,4196.01,381.46,1,High-value active
14146.0,2010-12-17,2011-12-01,2011-12-09,8,5,2437,4191.00,838.20,1,High-value active
18041.0,2010-12-02,2011-11-28,2011-12-09,11,21,3819,4183.39,199.21,1,High-value active
12949.0,2011-04-01,2011-11-09,2011-12-09,30,8,2381,4167.22,520.90,1,High-value active
15570.0,2010-12-05,2011-12-02,2011-12-09,7,12,2067,4165.52,347.13,1,High-value active
16549.0,2011-01-09,2011-11-29,2011-12-09,10,10,2365,4154.64,415.46,1,High-value active
13384.0,2011-06-14,2011-11-09,2011-12-09,30,7,2422,4151.93,593.13,1,High-value active
13555.0,2011-05-22,2011-09-27,2011-12-09,73,4,2660,4149.28,1037.32,1,High-value active
13988.0,2011-03-30,2011-11-20,2011-12-09,19,6,3044,4147.96,691.33,1,High-value active
15514.0,2010-12-10,2011-11-27,2011-12-09,12,11,2160,4139.46,376.31,1,High-value active
12569.0,2011-04-01,2011-12-07,2011-12-09,2,32,1801,4124.69,128.90,1,High-value active
16592.0,2011-02-25,2011-12-05,2011-12-09,4,16,2927,4113.68,257.11,1,High-value active
17940.0,2011-02-10,2011-10-21,2011-12-09,49,10,9755,4106.44,410.64,1,High-value active
17377.0,2010-12-01,2011-11-16,2011-12-09,23,20,2076,4100.92,205.05,1,High-value active
16401.0,2011-01-16,2011-12-08,2011-12-09,1,12,3882,4098.32,341.53,1,High-value active
16670.0,2010-12-16,2011-11-23,2011-12-09,16,11,2556,4095.90,372.35,1,High-value active
12749.0,2011-05-10,2011-12-06,2011-12-09,3,5,1471,4090.88,818.18,1,High-value active
14092.0,2010-12-16,2011-12-02,2011-12-09,7,14,2066,4076.91,291.21,1,High-value active
12449.0,2011-06-05,2011-11-17,2011-12-09,22,4,1553,4067.29,1016.82,1,High-value active
18087.0,2011-02-22,2011-09-02,2011-12-09,98,2,3907,4055.72,2027.86,1,High-value at risk
14401.0,2010-12-15,2011-12-05,2011-12-09,4,13,4507,4051.48,311.65,1,High-value active
12656.0,2011-04-20,2011-11-22,2011-12-09,17,5,1723,4051.17,810.23,1,High-value active
12867.0,2010-12-14,2011-11-13,2011-12-09,26,7,4298,4036.82,576.69,1,High-value active
13815.0,2011-01-25,2011-11-17,2011-12-09,22,4,2560,4027.36,1006.84,1,High-value active
12841.0,2010-12-03,2011-12-05,2011-12-09,4,25,2757,4022.35,160.89,1,High-value active
12957.0,2011-01-04,2011-11-30,2011-12-09,9,8,2549,4017.54,502.19,1,High-value active
12378.0,2011-08-02,2011-08-02,2011-12-09,129,1,2529,4008.62,4008.62,1,One-time customer
14547.0,2011-10-16,2011-12-06,2011-12-09,3,8,2668,4007.54,500.94,1,High-value active
16186.0,2010-12-02,2011-11-17,2011-12-09,22,12,3020,4006.94,333.91,1,High-value active
17769.0,2011-01-23,2011-11-27,2011-12-09,12,10,1862,3997.98,399.80,1,High-value active
15529.0,2010-12-08,2011-11-17,2011-12-09,22,11,3496,3995.23,363.20,1,High-value active
17001.0,2010-12-16,2011-12-09,2011-12-09,0,11,2164,3989.57,362.69,1,High-value active
15416.0,2011-03-02,2011-10-06,2011-12-09,64,4,2090,3984.32,996.08,1,High-value active
17611.0,2010-12-13,2011-12-02,2011-12-09,7,15,2560,3984.22,265.61,1,High-value active
12779.0,2010-12-03,2011-11-02,2011-12-09,37,8,2024,3981.36,497.67,1,High-value active
12727.0,2011-01-23,2011-11-29,2011-12-09,10,7,2098,3980.70,568.67,1,High-value active
14299.0,2010-12-09,2011-12-01,2011-12-09,8,9,2149,3965.62,440.62,1,High-value active
13523.0,2010-12-08,2011-11-06,2011-12-09,33,5,1752,3964.88,792.98,1,High-value active
13183.0,2011-01-09,2011-12-02,2011-12-09,7,9,2208,3957.78,439.75,1,High-value active
17651.0,2011-06-15,2011-11-28,2011-12-09,11,10,3112,3945.00,394.50,1,High-value active
12473.0,2011-06-01,2011-11-10,2011-12-09,29,5,2439,3938.55,787.71,1,High-value active
17593.0,2010-12-22,2011-12-06,2011-12-09,3,5,3101,3927.34,785.47,1,High-value active
14739.0,2010-12-07,2011-12-05,2011-12-09,4,7,3820,3902.28,557.47,1,High-value active
13999.0,2010-12-13,2011-11-29,2011-12-09,10,12,2243,3901.81,325.15,1,High-value active
14291.0,2011-03-09,2011-12-08,2011-12-09,1,11,2749,3883.25,353.02,1,High-value active
18073.0,2011-05-26,2011-08-17,2011-12-09,114,12,3108,3877.52,323.13,1,High-value at risk
13124.0,2010-12-15,2011-09-11,2011-12-09,89,3,2147,3866.33,1288.78,1,High-value active
15195.0,2011-12-07,2011-12-07,2011-12-09,2,1,1404,3861.00,3861.00,1,One-time customer
16717.0,2010-12-08,2011-11-16,2011-12-09,23,6,1866,3858.38,643.06,1,High-value active
12662.0,2010-12-01,2011-12-09,2011-12-09,0,11,2058,3849.78,349.98,1,High-value active
16327.0,2010-12-05,2011-11-25,2011-12-09,14,6,2571,3844.22,640.70,1,High-value active
13266.0,2011-03-28,2011-11-28,2011-12-09,11,12,4428,3834.26,319.52,1,High-value active
17091.0,2010-12-07,2011-12-07,2011-12-09,2,9,1746,3827.76,425.31,1,High-value active
15867.0,2010-12-05,2011-12-04,2011-12-09,5,15,2054,3812.64,254.18,1,High-value active
12755.0,2010-12-09,2011-03-04,2011-12-09,280,2,1491,3811.95,1905.98,1,High-value at risk
12597.0,2011-03-16,2011-11-20,2011-12-09,19,4,2236,3811.22,952.81,1,High-value active
13435.0,2011-06-03,2011-12-04,2011-12-09,5,7,2129,3809.89,544.27,1,High-value active
12668.0,2010-12-19,2011-11-28,2011-12-09,11,4,1634,3807.15,951.79,1,High-value active
16145.0,2010-12-15,2011-12-01,2011-12-09,8,11,3123,3799.49,345.41,1,High-value active
16655.0,2011-01-12,2011-11-22,2011-12-09,17,6,2367,3794.52,632.42,1,High-value active
16168.0,2010-12-05,2011-11-29,2011-12-09,10,27,1892,3787.60,140.28,1,High-value active
16019.0,2010-12-10,2011-10-24,2011-12-09,46,9,1733,3786.24,420.69,1,High-value active
12562.0,2011-05-25,2011-12-01,2011-12-09,8,7,1779,3781.74,540.25,1,High-value active
17173.0,2011-07-31,2011-12-04,2011-12-09,5,8,1122,3766.60,470.83,1,High-value active
16904.0,2010-12-07,2011-12-05,2011-12-09,4,16,2034,3754.27,234.64,1,High-value active
12429.0,2010-12-09,2011-11-30,2011-12-09,9,4,1557,3750.40,937.60,1,High-value active
17238.0,2010-12-03,2011-12-07,2011-12-09,2,17,1822,3744.65,220.27,1,High-value active
14145.0,2011-05-06,2011-10-24,2011-12-09,46,4,756,3742.20,935.55,1,High-value active
13552.0,2011-01-28,2011-10-04,2011-12-09,66,12,1417,3740.07,311.67,1,High-value active
16570.0,2011-02-01,2011-11-24,2011-12-09,15,10,2112,3738.40,373.84,1,High-value active
15808.0,2010-12-05,2011-02-06,2011-12-09,306,4,1343,3734.97,933.74,1,High-value at risk
14282.0,2010-12-07,2011-12-06,2011-12-09,3,15,2668,3729.34,248.62,1,High-value active
12502.0,2011-02-03,2011-09-05,2011-12-09,95,5,820,3723.87,744.77,1,High-value at risk
12647.0,2010-12-05,2011-11-17,2011-12-09,22,12,1431,3722.82,310.24,1,High-value active
13680.0,2011-01-04,2011-12-08,2011-12-09,1,4,1936,3722.42,930.61,1,High-value active
16240.0,2011-09-23,2011-11-15,2011-12-09,24,2,1641,3718.80,1859.40,1,High-value active
14364.0,2011-05-12,2011-08-23,2011-12-09,108,8,1967,3717.35,464.67,1,High-value at risk
15845.0,2011-01-06,2011-11-22,2011-12-09,17,8,1926,3711.77,463.97,1,High-value active
15622.0,2011-03-02,2011-10-27,2011-12-09,43,9,1674,3709.56,412.17,1,High-value active
13148.0,2010-12-10,2011-11-10,2011-12-09,29,12,1975,3707.12,308.93,1,High-value active
17819.0,2010-12-03,2011-09-29,2011-12-09,71,7,1031,3704.87,529.27,1,High-value active
15379.0,2010-12-16,2011-06-23,2011-12-09,169,7,2305,3703.29,529.04,1,High-value at risk
12553.0,2011-01-14,2011-12-01,2011-12-09,8,10,1965,3692.28,369.23,1,High-value active
16253.0,2011-03-29,2011-10-04,2011-12-09,66,2,3233,3683.86,1841.93,1,High-value active
15581.0,2010-12-08,2011-08-11,2011-12-09,120,13,286,3679.97,283.07,1,High-value at risk
15296.0,2011-01-17,2011-10-20,2011-12-09,50,6,1766,3672.86,612.14,1,High-value active
18079.0,2011-04-15,2011-10-25,2011-12-09,45,4,7432,3651.97,912.99,1,High-value active
13137.0,2011-02-04,2011-11-29,2011-12-09,10,8,2226,3650.41,456.30,1,High-value active
12417.0,2010-12-17,2011-12-06,2011-12-09,3,9,1552,3649.10,405.46,1,High-value active
16712.0,2011-03-08,2011-11-30,2011-12-09,9,11,1749,3645.43,331.40,1,High-value active
13426.0,2010-12-15,2011-12-09,2011-12-09,0,10,2245,3641.32,364.13,1,High-value active
12619.0,2011-03-31,2011-11-23,2011-12-09,16,9,3378,3641.24,404.58,1,High-value active
16440.0,2011-05-09,2011-12-02,2011-12-09,7,5,2018,3640.67,728.13,1,High-value active
13381.0,2011-02-14,2011-11-08,2011-12-09,31,6,2029,3639.31,606.55,1,High-value active
17230.0,2010-12-15,2011-03-20,2011-12-09,264,8,1651,3638.41,454.80,1,High-value at risk
14543.0,2010-12-10,2011-11-11,2011-12-09,28,16,679,3630.33,226.90,1,High-value active
17528.0,2011-09-29,2011-12-08,2011-12-09,1,8,2138,3628.50,453.56,1,High-value active
13327.0,2010-12-09,2011-11-01,2011-12-09,38,8,1600,3627.77,453.47,1,High-value active
13520.0,2010-12-03,2011-10-12,2011-12-09,58,6,1649,3624.35,604.06,1,High-value active
17576.0,2010-12-09,2011-12-01,2011-12-09,8,19,1994,3622.68,190.67,1,High-value active
14040.0,2011-01-12,2011-10-30,2011-12-09,40,12,1554,3614.92,301.24,1,High-value active
13082.0,2011-01-05,2011-08-05,2011-12-09,126,9,4324,3613.63,401.51,1,High-value at risk
15505.0,2011-07-07,2011-10-18,2011-12-09,52,5,2390,3610.96,722.19,1,High-value active
15113.0,2011-10-16,2011-11-30,2011-12-09,9,3,2386,3609.33,1203.11,1,High-value active
16242.0,2011-03-07,2011-12-01,2011-12-09,8,7,1982,3603.21,514.74,1,High-value active
15484.0,2011-09-22,2011-12-08,2011-12-09,1,4,3152,3594.31,898.58,1,High-value active
14132.0,2011-06-09,2011-12-07,2011-12-09,2,11,3368,3586.03,326.00,1,High-value active
17203.0,2011-10-10,2011-11-04,2011-12-09,35,6,2850,3563.85,593.98,1,High-value active
17491.0,2010-12-07,2011-12-08,2011-12-09,1,10,2013,3558.87,355.89,1,High-value active
15544.0,2010-12-02,2011-11-30,2011-12-09,9,9,3109,3546.71,394.08,1,High-value active
12370.0,2010-12-14,2011-10-19,2011-12-09,51,4,2353,3545.69,886.42,1,High-value active
14503.0,2011-06-14,2011-12-06,2011-12-09,3,6,2004,3543.26,590.54,1,High-value active
13448.0,2010-12-01,2011-11-23,2011-12-09,16,6,1660,3539.37,589.90,1,High-value active
13334.0,2011-02-07,2011-09-18,2011-12-09,82,3,1774,3536.82,1178.94,1,High-value active
12454.0,2011-10-14,2011-10-14,2011-12-09,56,1,1006,3528.34,3528.34,1,One-time customer
17160.0,2011-04-12,2011-11-08,2011-12-09,31,6,2856,3518.03,586.34,1,High-value active
13953.0,2010-12-22,2011-12-02,2011-12-09,7,7,2724,3515.68,502.24,1,High-value active
16360.0,2011-09-12,2011-12-05,2011-12-09,4,6,2144,3512.53,585.42,1,High-value active
14395.0,2010-12-02,2011-12-07,2011-12-09,2,9,1693,3507.71,389.75,1,High-value active
16131.0,2011-04-14,2011-10-19,2011-12-09,51,6,1802,3506.54,584.42,1,High-value active
14907.0,2010-12-07,2011-12-06,2011-12-09,3,7,1691,3501.10,500.16,1,High-value active
16458.0,2010-12-14,2011-12-07,2011-12-09,2,18,2154,3482.74,193.49,1,High-value active
13993.0,2011-01-13,2011-10-28,2011-12-09,42,9,900,3466.36,385.15,1,High-value active
13014.0,2011-03-03,2011-11-29,2011-12-09,10,10,905,3466.28,346.63,1,High-value active
17758.0,2011-04-03,2011-11-20,2011-12-09,19,8,2091,3456.70,432.09,1,High-value active
15410.0,2011-03-23,2011-09-16,2011-12-09,84,8,1200,3450.84,431.36,1,High-value active
13536.0,2011-09-25,2011-12-08,2011-12-09,1,7,2136,3448.29,492.61,1,High-value active
15129.0,2011-02-21,2011-10-20,2011-12-09,50,11,1794,3447.40,313.40,1,High-value active
15974.0,2011-02-24,2011-10-31,2011-12-09,39,7,2262,3442.15,491.74,1,High-value active
17725.0,2011-03-17,2011-11-23,2011-12-09,16,11,2162,3439.08,312.64,1,High-value active
15676.0,2011-03-01,2011-11-21,2011-12-09,18,3,2252,3435.76,1145.25,1,High-value active
14221.0,2011-01-04,2011-10-28,2011-12-09,42,9,2191,3432.80,381.42,1,High-value active
12406.0,2011-06-09,2011-11-17,2011-12-09,22,2,1818,3415.30,1707.65,1,High-value active
15981.0,2011-02-01,2011-11-15,2011-12-09,24,8,1866,3408.48,426.06,1,High-value active
13437.0,2011-06-02,2011-11-25,2011-12-09,14,7,1283,3408.06,486.87,1,High-value active
17669.0,2011-04-04,2011-10-28,2011-12-09,42,7,1916,3406.72,486.67,1,High-value active
13198.0,2010-12-13,2011-11-29,2011-12-09,10,6,2648,3401.24,566.87,1,High-value active
15228.0,2011-02-18,2011-10-04,2011-12-09,66,4,2255,3386.71,846.68,1,High-value active
13842.0,2010-12-08,2011-10-12,2011-12-09,58,9,1768,3385.62,376.18,1,High-value active
15708.0,2010-12-05,2011-10-30,2011-12-09,40,7,1267,3364.24,480.61,1,High-value active
16011.0,2010-12-08,2011-12-01,2011-12-09,8,16,2042,3362.71,210.17,1,High-value active
14227.0,2011-02-28,2011-11-13,2011-12-09,26,10,1820,3350.96,335.10,1,High-value active
16818.0,2011-05-18,2011-11-29,2011-12-09,10,11,2164,3349.57,304.51,1,High-value active
16607.0,2010-12-16,2011-11-22,2011-12-09,17,14,2859,3347.71,239.12,1,High-value active
17183.0,2011-08-26,2011-12-02,2011-12-09,7,6,1296,3347.31,557.89,1,High-value active
13015.0,2011-04-04,2011-10-17,2011-12-09,53,5,1617,3346.28,669.26,1,High-value active
12643.0,2011-01-11,2011-08-03,2011-12-09,128,6,1808,3344.64,557.44,1,High-value at risk
12613.0,2011-03-22,2011-10-13,2011-12-09,57,5,1644,3344.38,668.88,1,High-value active
12594.0,2011-01-21,2011-11-02,2011-12-09,37,10,1777,3338.22,333.82,1,High-value active
16556.0,2010-12-14,2011-10-04,2011-12-09,66,7,1890,3313.79,473.40,1,High-value active
13373.0,2011-03-08,2011-10-10,2011-12-09,60,3,1651,3312.25,1104.08,1,High-value active
14841.0,2010-12-16,2011-10-17,2011-12-09,53,6,1778,3295.76,549.29,1,High-value active
14702.0,2010-12-09,2011-12-08,2011-12-09,1,17,1454,3292.14,193.66,1,High-value active
15632.0,2011-03-10,2011-11-24,2011-12-09,15,8,2109,3285.31,410.66,1,High-value active
12480.0,2011-01-07,2011-11-11,2011-12-09,28,4,1707,3281.63,820.41,1,High-value active
15764.0,2011-03-08,2011-09-12,2011-12-09,88,6,2050,3279.97,546.66,1,High-value active
17723.0,2011-05-09,2011-08-04,2011-12-09,127,6,792,3276.40,546.07,1,High-value at risk
13952.0,2011-04-15,2011-05-06,2011-12-09,217,2,1430,3251.07,1625.54,1,High-value at risk
13047.0,2010-12-01,2011-11-08,2011-12-09,31,10,1391,3237.54,323.75,1,High-value active
15443.0,2011-01-23,2011-12-08,2011-12-09,1,7,1663,3236.91,462.42,1,High-value active
17050.0,2011-02-13,2011-09-04,2011-12-09,96,6,1614,3228.84,538.14,1,High-value at risk
14175.0,2011-01-14,2011-10-11,2011-12-09,59,3,1515,3222.30,1074.10,1,High-value active
13880.0,2010-12-07,2011-11-18,2011-12-09,21,13,1842,3219.77,247.67,1,High-value active
13268.0,2011-03-17,2011-11-22,2011-12-09,17,11,3658,3214.69,292.24,1,High-value active
14388.0,2010-12-02,2011-11-29,2011-12-09,10,8,1941,3212.84,401.61,1,High-value active
16107.0,2011-06-09,2011-11-22,2011-12-09,17,7,1176,3204.16,457.74,1,High-value active
17220.0,2010-12-10,2011-11-15,2011-12-09,24,14,1905,3198.25,228.45,1,High-value active
13868.0,2011-11-01,2011-12-02,2011-12-09,7,2,1964,3192.54,1596.27,1,High-value active
17685.0,2010-12-02,2011-11-23,2011-12-09,16,7,1956,3191.53,455.93,1,High-value active
13758.0,2010-12-01,2011-11-28,2011-12-09,11,7,1844,3190.55,455.79,1,High-value active
14844.0,2011-04-12,2011-10-07,2011-12-09,63,4,1833,3189.81,797.45,1,High-value active
12456.0,2011-03-30,2011-10-26,2011-12-09,44,3,1633,3181.04,1060.35,1,High-value active
